Price,Rating,city,Owner,Fuel_Type,Transmission,RTO,Insurance,Insurance_Type,Company,Model,Kilometres_travelled,year,month 
455000.0,4.4,769,First ,diesel,manual,RTOCH01,2/3/2021,Comprehensive,volkswagen,jetta comfortline 2.0l tdi,96641.0,2011,1
286000.0,3.7,769,First ,diesel,manual,RTODL8C,20/9/2021,Comprehensive,nissan,micra xe diesel,97058.0,2014,1
1016000.0,4.4,769,First ,diesel,manual,RTOPB65,11/8/2021,Comprehensive,mahindra,xuv500 w6 4x2,88869.0,2017,8
96000.0,4.1,769,First ,diesel,manual,RTOHR06,31/5/2021,3rdParty,tata,indigo cs lx tdi,109027.0,2010,9
1201000.0,4.4,769,First ,diesel,automatic,RTOPB65,26/7/2021,ZeroDepreciation,skoda,octavia 2.0 tdi style plus at,90402.0,2017,7
290000.0,4.1,769,Second ,diesel,manual,RTOHR70,12/3/2021,3rdParty,skoda,laura ambiente 2.0 tdi cr mt,135294.0,2012,4
280000.0,3.9,769,Second ,diesel,manual,RTOHR07,21/6/2021,Comp,skoda,rapid 1.6 tdi mt ambition plus,124155.0,2013,10
284000.0,4.1,769,First ,diesel,manual,RTOCH01,,Expired,renault,fluence 1.5 e2,170296.0,2011,8
120000.0,3.7,769,First ,diesel,manual,RTOCH03,25/9/2021,Third_party,mahindra,scorpio 2.6 turbo 7 str,214731.0,2003,7
147000.0,3.8,769,Second ,diesel,manual,RTOHR02,12/8/2021,3rdParty,ford,fiesta 1.4 zxi tdci,191715.0,2006,6
280000.0,3.9,769,Third ,diesel,manual,RTOHR71,17/9/2021,3rdParty,mahindra,quanto c8,128762.0,2013,1
1333800.0,4.5,769,Second ,diesel,automatic,RTOCH01,22/5/2021,Comp,bmw,3 series 320d,53988.0,2014,11
312000.0,4,769,Second ,petrol,manual,RTOCH01,,Expired,honda,crv 2.4 mt,152672.0,2007,7
110000.0,3.8,769,Second ,diesel,manual,RTOHR07,11/9/2021,3rdParty,fiat,grand punto emotion pack 1.3,114247.0,2009,11
495000.0,4.4,769,First ,diesel,manual,RTOHR02,11/11/2020,Comp,ford,ecosport 1.5titanium tdci,85538.0,2013,1
450000.0,4.3,769,First ,diesel,manual,RTODL2C,15/6/2021,Comprehensive,maruti,ertiga vdi abs,115275.0,2014,6
150000.0,4,769,Second ,diesel,manual,RTOCH04,7/5/2021,Third_party,ford,ikon 1.4 duratorq,144727.0,2008,11
125000.0,3.6,769,First ,diesel,manual,RTOPB65,,Expired,tata,indigo ecs lx,154445.0,2012,8
350000.0,4.2,769,Second ,diesel,manual,RTOPB65,27/4/2021,Comprehensive,hyundai,grand i10 sportz 1.1 crdi,82329.0,2014,2
362500.0,4.1,769,Second ,petrol,manual,RTOCH01,22/12/2020,Comp,volkswagen,vento trendline petrol,104053.0,2011,11
325000.0,3.8,769,First ,petrol,manual,RTOCH01,23/12/2021,Comprehensive,toyota,etios cross 1.2 g,104375.0,2014,1
216000.0,3,769,Fourth ,petrol,manual,RTOHR51,,Expired,maruti,swift vxi 1.3,120600.0,2008,6
1072000.0,4.2,769,Second ,diesel,automatic,RTOPB65,,Expired,bmw,5 series 525d 3.0,83961.0,2011,9
190000.0,3.8,769,First ,diesel,manual,RTOCH04,12/10/2021,Third_party,skoda,"octavia elegance 1,9 tdi",117200.0,2008,10
1149000.0,4.2,769,Second ,diesel,manual,RTOCH01,22/8/2021,Comp,toyota,fortuner 3.0 mt 4x4,81975.0,2012,3
378000.0,4.2,769,Second ,diesel,manual,RTOPB39,,Expired,maruti,swift dzire tour,82648.0,2015,5
250000.0,3.9,769,Second ,diesel,manual,RTOPB23,23/3/2021,Comprehensive,nissan,sunny xv diesel,181556.0,2012,2
490000.0,3.7,769,Third ,petrol,automatic,RTOHR26,,Expired,hyundai,verna fluidic 1.6 sx vtvt opt at,85418.0,2014,1
360000.0,4,769,First ,diesel,manual,RTOPB65,21/3/2021,Comprehensive,maruti,swift dzire ldi bs iv,139474.0,2012,3
1000000.0,4.3,769,First ,diesel,automatic,RTOCH01,26/6/2021,Comp,bmw,3 series 320d,53427.0,2012,11
306000.0,3.6,769,Third ,diesel,manual,RTOCH01,1/7/2021,Third_party,toyota,innova 2.5 g4 8 str,153393.0,2006,7
410000.0,4.1,769,Second ,diesel,manual,RTOCH01,17/7/2021,ZeroDepreciation,skoda,rapid 1.5 tdi mt ambition plus,88960.0,2015,6
165000.0,3.8,769,Second ,diesel,manual,RTOCH01,10/1/2021,Comp,fiat,grand punto active 1.3,136567.0,2011,7
36000.0,3.2,769,Third ,diesel,manual,RTOHR03,,Expired,tata,indica v2 dls bs ii,204278.0,2007,5
212100.0,4.1,769,First ,diesel,manual,RTOHR03,18/8/2021,Third_party,chevrolet,sail 1.3 lt abs,105391.0,2013,5
599000.0,4.5,769,First ,petrol,manual,RTOCH01,,Expired,maruti,baleno alpha 1.2 k12 ,76264.0,2016,11
250000.0,3.9,769,First ,petrol,,RTOCH04,29/7/2021,Comprehensive,toyota,corolla altis 1.8 g,232792.0,2009,7
250000.0,4.2,769,Second ,diesel,manual,RTOCH03,5/12/2021,Third_party,skoda,laura lk 1.9 pd mt,150693.0,2006,1
1930500.0,4.2,769,Second ,diesel,automatic,RTOHR02,15/5/2021,Comprehensive,audi,q3 35 tdi quattro,75455.0,2015,4
140000.0,4,769,First ,diesel,manual,RTOHR02,8/1/2021,Third_party,fiat,grand punto active 1.3,140222.0,2009,1
1579500.0,3.9,769,Second ,diesel,automatic,RTOCH01,,Expired,jaguar,xf 3.0 s v6,69361.0,2012,9
184000.0,3.1,769,Third ,diesel,manual,RTOHR46,6/7/2021,3rdParty,mahindra,xylo e4 bs iv,199111.0,2012,1
225000.0,3.6,769,Fourth ,diesel,manual,RTOHR50,10/2/2021,3rdParty,maruti,ritz vdi ,97513.0,2011,7
550000.0,4.2,769,Second ,diesel,automatic,RTOHR02,,Expired,bmw,3 series 320d,156541.0,2008,12
76950.0,3.6,769,Third ,petrol,manual,RTOCH03,,Expired,hyundai,accent gls,142829.0,2002,8
1021000.0,4.3,769,Third ,diesel,automatic,RTOCH01,,Expired,audi,a6 2.0 tdi,101300.0,2011,11
650000.0,4.7,769,First ,diesel,manual,RTOCH01,10/6/2021,3rdParty,maruti,dzire vdi,73267.0,2018,1
175800.0,3.5,769,Fifth ,petrol,manual,RTOHR35,25/6/2021,Comprehensive,hyundai,i10 magna 1.2 kappa2,115501.0,2010,11
226000.0,4.1,769,Second ,diesel,manual,RTOCH01,18/1/2021,Third_party,chevrolet,optra magnum lt 2.0 tcdi,114391.0,2011,2
550000.0,4.4,769,First ,diesel,,RTOPB11,21/12/2021,ZeroDepreciation,volkswagen,polo highline plus 1.5l diesel,107368.0,2017,9
78000.0,3.5,769,First ,petrol + cng,manual,RTOHR11,17/2/2021,Comprehensive,mitsubishi,lancer sfxi 1.5,147055.0,2001,12
86000.0,3.7,769,Third ,petrol,manual,RTOCH01,13/10/2021,3rdParty,maruti,zen lx,105906.0,2004,1
320000.0,4,769,First ,diesel,manual,RTOHR78,,Expired,hyundai,grand i10 magna 1.1 crdi,98474.0,2015,2
74994.0,3.4,769,First ,diesel,manual,RTOPB02,14/11/2020,3rdParty,tata,indigo lx,127879.0,2004,12
300000.0,4.1,769,First ,diesel,manual,RTOPB65,26/6/2021,Comp,mahindra,verito 1.5 d6 bs iii,80344.0,2012,3
72000.0,3.4,769,Second ,diesel,manual,RTOHR01,14/6/2021,3rdParty,tata,indigo cs lx tdi,149248.0,2010,2
255000.0,3.9,769,First ,diesel,manual,RTOCH01,14/12/2021,Comp,toyota,innova 2.5 g4 8 str,232953.0,2008,8
370800.0,4.1,769,Second ,petrol,manual,RTOCH01,8/8/2021,Third_party,honda,city v mt petrol,103759.0,2010,7
198000.0,4.3,769,First ,petrol,,RTOPB65,29/3/2021,Comp,honda,city zx 1.5 exi,133827.0,2007,5
178000.0,3.5,769,Third ,diesel,manual,RTOPB11,19/5/2021,3rdParty,mahindra,scorpio 2.6 slx crde,159900.0,2006,5
156200.0,4,769,Second ,diesel,manual,RTOCH04,10/11/2021,Third_party,hyundai,verna vgt crdi 1.5,132175.0,2008,2
470000.0,4.3,769,First ,diesel,manual,RTOCH01,20/3/2021,Comp,maruti,swift dzire zdi,96925.0,2014,3
212000.0,3.1,769,Fifth ,diesel,manual,RTOPB11,8/1/2021,Comprehensive,toyota,innova 2.5 e,225397.0,2006,7
270563.0,3.9,769,First ,diesel,,RTOCH04,,Expired,toyota,innova 2.5 g3 8 str,150735.0,2008,1
166511.0,3.9,769,Second ,diesel,manual,RTOCH01,,Expired,chevrolet,optra magnum lt 2.0 tcdi,141290.0,2011,6
254000.0,4.1,769,Second ,diesel,manual,RTOHR26,15/1/2021,3rdParty,skoda,octavia ambiente 1.9 tdi,94920.0,2010,1
825000.0,4.5,769,First ,diesel,manual,RTOCH01,22/12/2021,ZeroDepreciation,toyota,innova 2.5 vx 7 str bs iv,113272.0,2014,1
75000.0,3.9,769,Second ,petrol + cng,manual,RTOCH03,,Expired,mitsubishi,lancer slxi 1.5,151234.0,2001,3
148000.0,3.9,769,Second ,diesel,manual,RTOCH04,21/2/2021,Comp,ford,ikon 1.4 dura torq tdi,102599.0,2009,3
95000.0,1,769,First ,petrol,manual,RTOCH03,,Expired,chevrolet,optra ls 1.6,181596.0,2005,1
994000.0,3.9,769,Second ,diesel,automatic,RTOHR15,,Expired,hyundai,santa fe 2wd at,228333.0,2014,6
152454.0,3.7,769,First ,diesel,manual,RTOHR41,25/1/2021,3rdParty,tata,safari 4x2 lx dicor bs iii,148843.0,2006,1
180000.0,4.2,769,First ,diesel,manual,RTOCH01,23/6/2021,Comp,ford,figo 1.4 zxi duratorq ,125474.0,2010,6
525000.0,4.1,769,First ,diesel,manual,RTOCH01,,Expired,hyundai,elite i20 1.4 crdi asta (o),149455.0,2016,1
147000.0,4,769,First ,diesel,manual,RTOPB65,1/8/2021,Comp,fiat,grand punto active 1.3,166981.0,2009,7
110000.0,3.8,769,Fourth ,petrol + cng,manual,RTOHR26,2/12/2020,Third_party,chevrolet,optra lt 1.8,119022.0,2006,10
459000.0,4.3,769,First ,diesel,manual,RTODL9C,16/10/2021,Comp,hyundai,verna fluidic 1.6 sx crdi,88213.0,2012,9
237500.0,3.7,769,First ,diesel,manual,RTOCH01,,Expired,maruti,sx4 zdi ,105177.0,2012,1
451000.0,4.1,769,First ,diesel,manual,RTOUK08,4/12/2021,Comprehensive,maruti,ertiga zdi,143344.0,2013,11
350000.0,3.6,769,Fourth ,diesel,manual,RTOHR70,9/12/2021,Comprehensive,maruti,swift dzire ldi bs iv,93669.0,2014,3
340000.0,3.5,769,First ,diesel,manual,RTOHR04,12/3/2021,Comprehensive,mahindra,bolero sle,161681.0,2012,3
70000.0,3.7,769,First ,diesel,manual,RTOPB08,9/12/2020,Comprehensive,skoda,octavia ambiente 1.9 tdi,180699.0,2003,6
100000.0,3.3,769,Third ,petrol,manual,RTOPB08,,Expired,honda,accord 2.4 vti l mt,126214.0,2006,10
765000.0,4.2,769,Second ,diesel,automatic,RTOCH04,,Expired,bmw,7 series 730l d,139320.0,2008,1
290000.0,4.1,769,Third ,petrol,manual,RTOCH04,26/9/2020,3rdParty,honda,city s mt petrol,135613.0,2009,6
591000.0,4.6,769,First ,diesel,manual,RTOUK07,7/7/2021,ZeroDepreciation,maruti,ciaz zdi,82742.0,2015,1
1065000.0,4,769,Second ,diesel,automatic,RTOCH01,7/3/2021,Comp,toyota,fortuner 3.0 at 4x2,129271.0,2012,7
1305000.0,4.2,769,Third ,diesel,automatic,RTOHR26,,Expired,toyota,fortuner 3.0 at 4x2,116450.0,2013,9
100000.0,3.5,769,Fourth ,petrol,manual,RTOHR26,12/3/2021,3rdParty,maruti,wagon r vxi minor,73345.0,2008,4
78000.0,3.7,769,Fourth ,diesel,manual,RTOCH04,,Expired,ford,fusion plus diesel,120833.0,2007,1
451000.0,4,769,Third ,petrol,automatic,RTOHR10,,Expired,toyota,corolla altis  vl at,100261.0,2010,1
690000.0,4,769,First ,diesel,manual,RTOHR02,24/6/2021,Zero_Dep,maruti,dzire zdi plus,62443.0,2017,6
372600.0,3.9,769,First ,diesel,,RTOCH04,11/11/2021,Comprehensive,toyota,innova 2.5 g3 8 str,159258.0,2008,11
225180.0,3.8,769,Second ,diesel,manual,RTOHR26,9/10/2021,Third_party,mahindra,xylo celebration edition bs iv,98555.0,2011,6
225000.0,4.1,769,Third ,diesel,manual,RTOPB65,1/12/2020,Comprehensive,fiat,grand punto active 1.3,85052.0,2013,12
565000.0,4.3,769,Second ,diesel,,RTOCH01,19/9/2021,Zero_Dep,maruti,swift dzire vdi abs,74529.0,2016,1
1035000.0,4.1,769,First ,diesel,,RTOCH01,20/1/2022,ZeroDepreciation,mahindra,xuv500 w10 fwd,129680.0,2016,1
95000.0,3.8,769,Third ,diesel,manual,RTOCH01,14/10/2020,Comp,tata,manza aura quadrajet bs iv,195665.0,2011,3
200000.0,3.9,769,Second ,diesel,manual,RTOHR12,,Expired,maruti,swift vdi,128173.0,2009,1
50000.0,4,769,First ,diesel,manual,RTOCH03,19/1/2021,Comp,tata,indica v2 dlg bs iii,166937.0,2007,1
373636.0,3.9,769,Second ,diesel,manual,RTOCH03,,Expired,mercedes,benz e class 280 cdi elegance,129835.0,2006,7
329400.0,3.7,769,Third ,diesel,manual,RTOPB30,25/12/2020,3rdParty,toyota,innova 2.5 g4 7 str,190467.0,2009,4
1023000.0,4.6,769,First ,diesel,manual,RTOCH01,14/11/2020,Zero_Dep,toyota,corolla altis d 4d j,64078.0,2015,1
922500.0,4.3,769,First ,diesel,manual,RTOPB11,22/2/2021,ZeroDepreciation,toyota,innova 2.5 gx 7 str bs iv,90242.0,2014,2
240000.0,3.2,769,Second ,petrol,manual,RTOHR01,4/6/2021,Comprehensive,maruti,wagon r 1.0 lxi,132789.0,2011,1
400000.0,4,769,Second ,diesel,manual,RTOCH01,25/3/2021,Comprehensive,chevrolet,cruze ltz,86336.0,2013,7
550000.0,4,769,First ,diesel,manual,RTOCH01,5/3/2021,Comprehensive,nissan,terrano xv 110 diesel,106184.0,2014,2
370000.0,3.7,769,First ,diesel,manual,RTOHR03,,Expired,renault,lodgy 85 ps std,115663.0,2015,1
430000.0,3.8,769,First ,diesel,manual,RTOCH01,,Expired,mercedes,benz c class c 220 cdi avantgarde,139509.0,2008,1
180000.0,4.1,769,First ,diesel,manual,RTOPB11,29/8/2021,Comprehensive,chevrolet,enjoy 1.3 ls 8 str,253961.0,2014,6
225000.0,3.6,769,Second ,diesel,manual,RTOCH01,,Expired,skoda,rapid 1.6 tdi mt ambition,157361.0,2012,9
38000.0,1,769,Third ,diesel,manual,RTOCH01,,Expired,tata,indica v2 dlg,231867.0,2005,6
471000.0,4.2,769,First ,diesel,manual,RTOCH01,7/2/2021,Comprehensive,renault,duster rxz diesel 110,128682.0,2014,12
450000.0,4.2,769,First ,diesel,manual,RTOCH01,,Expired,maruti,ertiga vdi abs,137225.0,2014,7
300000.0,3.8,769,First ,diesel,manual,RTOCH01,22/1/2021,Comprehensive,toyota,etios gd,112647.0,2013,12
450000.0,4.2,769,First ,diesel,manual,RTOCH01,23/9/2021,Third_party,toyota,innova 2.5 g4 7 str,152505.0,2011,12
222000.0,3.6,769,First ,diesel,manual,RTOPB03,19/3/2021,Comprehensive,maruti,sx4 vdi ,171521.0,2011,3
255000.0,3.4,769,Second ,diesel,manual,RTOHP23,22/12/2020,Comprehensive,mahindra,kuv100 k2 d 6 str,112220.0,2016,9
300000.0,4.2,769,First ,diesel,manual,RTOHR03,23/9/2021,Comp,toyota,innova 2.5 v 7str,156808.0,2006,7
115000.0,4.1,769,Second ,diesel,manual,RTOCH01,,Expired,mahindra,renault logan dlx 1.5 dci,166880.0,2010,10
533000.0,4.3,769,First ,diesel,manual,RTOPB19,3/10/2021,Comprehensive,maruti,swift vdi abs,101538.0,2015,1
317000.0,4,769,First ,petrol,manual,RTODL3C,21/2/2021,3rdParty,maruti,alto 800 vxi,70922.0,2015,1
110000.0,3.6,769,First ,diesel,manual,RTOHR03,2/2/2021,Third_party,tata,manza aura quadrajet bs iii,168709.0,2010,1
860000.0,3.8,769,First ,diesel,automatic,RTOCH01,,Expired,bmw,3 series 320d,96204.0,2011,11
424800.0,4.2,769,First ,diesel,manual,RTOPB10,,Expired,volkswagen,vento highline diesel,99658.0,2012,8
95000.0,3.5,769,Third ,diesel,manual,RTOPB10,,Expired,skoda,octavia ambiente 1.9 tdi,160546.0,2003,12
353000.0,3.8,769,Third ,diesel,manual,RTOPB65,,Expired,volkswagen,vento highline diesel,107040.0,2013,10
230000.0,3.8,769,Second ,diesel,manual,RTOPB23,19/11/2020,3rdParty,maruti,ritz vdi ,121214.0,2011,7
645000.0,4.7,769,First ,diesel,automatic,RTOPB13,24/2/2021,ZeroDepreciation,maruti,swift zdi amt,91703.0,2018,1
550000.0,4.6,769,First ,petrol,manual,RTOCH01,25/9/2021,Zero_Dep,maruti,swift dzire vxi opt,74172.0,2016,9
575000.0,4.3,769,Second ,diesel,manual,RTOCH01,,Expired,toyota,innova 2.5 gx 8 str bs iv,121568.0,2012,1
129000.0,1,769,Fourth ,diesel,manual,RTOPB65,,Expired,chevrolet,tavera neo lt l 7 str bs iii,201788.0,2006,3
345600.0,3.8,769,First ,diesel,automatic,RTOCH01,19/9/2021,3rdParty,chevrolet,captiva ltz awd at,166989.0,2011,1
584375.0,4.3,769,First ,diesel,manual,RTOCH01,12/8/2021,Comprehensive,maruti,s cross delta 1.3,107229.0,2015,6
500000.0,4,769,First ,diesel,manual,RTOHR01,18/5/2021,ZeroDepreciation,maruti,s cross delta 1.3,126713.0,2016,3
125000.0,4.1,769,First ,diesel,manual,RTOCH04,14/11/2020,Comprehensive,mahindra,renault logan dlx 1.5 dci,136800.0,2007,1
375000.0,4.1,769,First ,diesel,manual,RTOPB31,9/11/2020,Comprehensive,maruti,swift dzire vdi bs iv,115181.0,2013,11
200000.0,4.3,769,First ,petrol,manual,RTOCH04,18/5/2021,Comp,hyundai,accent executive,111325.0,2009,6
450000.0,4.1,769,Second ,diesel,manual,RTOCH01,28/12/2021,Comprehensive,toyota,innova 2.5 v 7str,117718.0,2009,11
300000.0,4.1,769,First ,diesel,manual,RTOCH01,23/11/2020,Comp,honda,amaze 1.5 smt i dtec,108618.0,2013,10
1735000.0,4.6,769,First ,diesel,automatic,RTOHR16,5/1/2022,ZeroDepreciation,toyota,innova crysta 2.8 zx at 7 str,107878.0,2018,9
1277000.0,4.2,769,Third ,diesel,manual,RTOPB13,24/12/2020,Comprehensive,toyota,fortuner 3.0 mt 4x4,82781.0,2012,12
447640.0,4.3,769,First ,diesel,manual,RTOCH01,12/11/2020,Comp,toyota,innova 2.5 g4 8 str,114800.0,2011,10
659000.0,4.3,769,Second ,diesel,manual,RTOPB10,24/7/2021,Comprehensive,maruti,ertiga vdi shvs,108994.0,2016,7
550000.0,4.6,769,First ,diesel,manual,RTOPB37,6/1/2021,ZeroDepreciation,honda,amaze 1.5 smt i dtec,92530.0,2018,10
150000.0,4.1,769,Second ,diesel,manual,RTOHR54,3/2/2021,Comp,tata,indica vista aqua quadrajet bs iv,120912.0,2011,1
230000.0,4.1,769,Second ,petrol,manual,RTOCH01,24/12/2021,Comprehensive,maruti,sx4 zxi,138771.0,2010,3
522000.0,4.3,769,First ,diesel,manual,RTOPB65,,Expired,maruti,swift zdi,98852.0,2015,5
246050.0,3.8,769,Second ,diesel,manual,RTOHR02,5/10/2020,Comprehensive,nissan,sunny xv diesel,181946.0,2012,3
65000.0,3.7,769,First ,diesel,manual,RTOHR03,16/1/2021,Third_party,tata,indigo cs ls tdi,160698.0,2008,9
1223000.0,4.2,769,Second ,diesel,automatic,RTOCH01,29/7/2021,Comp,audi,a6 2.0 tdi premium plus,85670.0,2012,8
1050000.0,4.3,769,Third ,diesel,manual,RTOPB65,11/4/2021,Zero_Dep,mercedes,benz c class c 220 cdi sports,68170.0,2013,1
850500.0,4.5,769,First ,diesel,automatic,RTOCH01,28/5/2021,Zero_Dep,skoda,rapid style 1.5 tdi at,115673.0,2017,3
144180.0,3.9,769,Second ,diesel,manual,RTOHR49,,Expired,fiat,grand punto emotion 1.3,117485.0,2011,7
581000.0,4.1,769,Second ,diesel,manual,RTOHR03,,Expired,mahindra,xuv500 w8 fwd,87253.0,2012,3
226000.0,4.2,769,First ,diesel,manual,RTODL1C,16/5/2021,Comp,fiat,punto evo dynamic 1.3 multijet,129455.0,2015,11
115000.0,3.9,769,Second ,diesel,manual,RTOCH01,14/7/2021,Third_party,fiat,grand punto emotion 1.3,211633.0,2010,4
185000.0,4,769,First ,diesel,manual,RTOCH01,30/5/2021,Comp,ford,fiesta classic 1.4 clxi tdci,130409.0,2012,1
446000.0,4.2,769,First ,petrol,manual,RTOPB65,,Expired,honda,city v mt petrol,113129.0,2009,12
376000.0,3.8,769,Second ,diesel,manual,RTOPB12,20/2/2021,3rdParty,renault,duster rxz diesel 110,114019.0,2012,10
1200233.0,4.1,769,Second ,diesel,automatic,RTOUK07,,Expired,bmw,3 series 320d,133368.0,2012,1
208000.0,3.7,769,Third ,diesel,manual,RTOPB10,,Expired,skoda,laura ambiente 1.9 tdi mt,137610.0,2008,8
469000.0,4.4,769,Second ,diesel,automatic,RTOPB12,30/4/2021,Comprehensive,skoda,rapid 1.5 tdi at ambition,110618.0,2015,5
1278019.0,4.1,769,Second ,diesel,automatic,RTOCH01,5/1/2021,Third_party,bmw,3 series 320d,94008.0,2013,10
200000.0,3.7,769,Third ,diesel,manual,RTOHR23,,Expired,maruti,swift vdi,113797.0,2008,9
300000.0,4.1,769,First ,diesel,manual,RTOCH01,,Expired,chevrolet,sail uva 1.3 ls abs,89840.0,2013,3
350000.0,3.9,769,First ,diesel,manual,RTOPB11,31/3/2021,Comprehensive,maruti,swift dzire vdi bs iv,171298.0,2012,3
190000.0,3.9,769,First ,diesel,manual,RTOPB65,,Expired,chevrolet,sail uva 1.3 ls,159568.0,2013,3
1100000.0,4.5,769,First ,diesel,manual,RTOPB65,2/6/2021,Comprehensive,toyota,innova 2.5 gx 8 str bs iv,76057.0,2015,3
200000.0,3.9,769,Second ,diesel,manual,RTOPB11,3/11/2021,3rdParty,maruti,swift dzire ldi,155455.0,2008,10
425000.0,4.1,769,Second ,diesel,manual,RTOPB13,,Expired,maruti,swift vdi,162113.0,2014,2
700000.0,4.2,769,First ,diesel,manual,RTOPB03,10/9/2021,ZeroDepreciation,honda,wr-v 1.5 i-dtec vx mt,116893.0,2017,8
210000.0,3.9,769,First ,diesel,manual,RTOHR20,17/11/2020,ZeroDepreciation,tata,zest xms quadrajet 90ps,123883.0,2014,9
180000.0,3.9,769,First ,diesel,manual,RTOHR70,,Expired,tata,safari 4x2 lx dicor bs iii,178223.0,2009,5
370000.0,3.8,769,Third ,diesel,manual,RTOHR70,29/5/2021,Comp,toyota,innova 2.5 g4 7 str,145317.0,2010,12
1275000.0,4.1,769,Second ,diesel,manual,RTOPB11,6/9/2021,Comp,mercedes,benz e class e 220 cdi elegance,68229.0,2012,3
1461000.0,3.9,769,Fourth ,diesel,,RTOCH01,,Expired,audi,q3 2.0 quattro tdi at,93815.0,2014,2
320000.0,3.6,769,Second ,diesel,manual,RTOHR03,16/5/2021,Comp,toyota,etios gd,199874.0,2012,3
500000.0,4,769,Second ,diesel,manual,RTOHR26,28/5/2021,Comprehensive,hyundai,new elantra 1.6 sx mt,90974.0,2012,11
810000.0,3.7,769,Second ,diesel,manual,RTOPB12,2/6/2021,Comp,renault,koleos 2.0 2wd mt,83471.0,2014,12
226000.0,3.8,769,First ,petrol,manual,RTOUK07,12/3/2021,Comp,ford,figo 1.2 zxi duratec ,164221.0,2012,1
250000.0,4.1,769,First ,diesel,manual,RTOCH01,15/6/2021,Comprehensive,maruti,swift dzire zdi,177121.0,2010,8
1320500.0,3.7,769,Third ,diesel,automatic,RTOHR26,16/12/2021,Comp,jaguar,xf 3.0 s v6,94037.0,2012,8
114500.0,3.4,769,Second ,diesel,manual,RTOPB07,,Expired,toyota,qualis gs c5,357280.0,2002,10
120690.0,4,769,First ,petrol,manual,RTOCH03,3/9/2021,Comp,honda,city zx gxi,275465.0,2005,1
720000.0,4.4,769,First ,diesel,manual,RTOPB65,25/12/2020,ZeroDepreciation,maruti,ciaz zdi+ shvs,71314.0,2016,10
263070.0,3.8,769,Second ,diesel,manual,RTOHR26,,Expired,skoda,rapid 1.5 tdi mt elegance,119950.0,2012,11
220000.0,3.5,769,Third ,diesel,manual,RTOCH01,,Expired,maruti,swift dzire zdi,169237.0,2010,9
300000.0,4.1,769,Second ,diesel,manual,RTOPB02,,Expired,toyota,innova 2.5 g4 8 str,140397.0,2007,4
1000000.0,4.1,769,Second ,diesel,automatic,RTOCH01,,Expired,jaguar,xf 3.0 diesel,106259.0,2010,12
388800.0,4.1,769,Third ,diesel,,RTOCH01,10/1/2021,Comp,skoda,superb elegance tdi 2.0 at,91398.0,2010,3
475000.0,4.1,769,First ,diesel,manual,RTOCH01,,Expired,renault,duster rxz diesel 110 (o),98146.0,2013,1
465000.0,4.3,769,Second ,petrol,manual,RTOCH01,27/5/2021,ZeroDepreciation,maruti,swift vxi,98268.0,2015,1
40000.0,3.6,769,First ,petrol,manual,RTODL10,20/9/2021,Comp,tata,nano lx,103168.0,2010,2
961875.0,4.3,769,Second ,diesel,automatic,RTOCH04,,Expired,bmw,7 series 730l d,111779.0,2007,10
260000.0,3.7,769,Third ,diesel,manual,RTOHR26,21/6/2021,Comprehensive,toyota,innova 2.5 g4 8 str,214818.0,2007,3
503500.0,4.3,769,First ,diesel,manual,RTODL12,2/7/2021,ZeroDepreciation,mahindra,xuv500 w8 fwd,110413.0,2012,5
115020.0,3.8,769,Second ,petrol,manual,RTOHP40,,Expired,toyota,corolla h4 1.8 g,213256.0,2005,4
500000.0,4.3,769,First ,diesel,manual,RTOCH01,8/4/2021,Comprehensive,maruti,swift vdi abs,93133.0,2015,3
768000.0,4.5,769,First ,diesel,manual,RTOPB65,9/7/2021,ZeroDepreciation,mahindra,scorpio s2,85390.0,2016,6
260000.0,4.2,769,Second ,diesel,manual,RTOCH01,13/5/2021,3rdParty,ford,figo 1.4 titanium duratorq,92043.0,2013,2
400000.0,3.7,769,First ,diesel,manual,RTOCH01,26/12/2021,Comprehensive,toyota,innova 2.5 g4 7 str,256896.0,2011,12
469000.0,4.2,769,Second ,diesel,automatic,RTOPB23,,Expired,ford,endeavour 3.0l 4x4 at,71201.0,2010,10
450000.0,3.7,769,First ,diesel,manual,RTOCH01,,Normal,renault,duster 85 ps rxl opt,78664.0,2013,11
550000.0,4.3,769,Second ,diesel,manual,RTOHR26,18/11/2021,Comprehensive,mahindra,xuv500 w8 fwd,108795.0,2012,10
288000.0,3.9,769,First ,diesel,manual,RTOCH01,30/9/2021,Third_party,mahindra,xylo e6 bs iii,111453.0,2010,1
144000.0,3.7,769,Second ,diesel,manual,RTOHR26,,Expired,maruti,swift dzire vdi,227920.0,2010,11
2000000.0,4.1,769,Second ,diesel,automatic,RTOPB10,18/8/2021,Comp,audi,q3 35 tdi quattro,70284.0,2015,1
470000.0,4,769,First ,diesel,manual,RTOHR03,15/8/2021,Comp,maruti,swift dzire zdi,148412.0,2014,8
130000.0,3.8,769,Second ,diesel,manual,RTOCH03,,Expired,skoda,octavia 1.9 tdi,372956.0,2002,9
1075500.0,4.2,769,Second ,diesel,,RTOHR07,11/2/2021,Zero_Dep,hyundai,creta 1.6 sx crdi,97752.0,2017,2
580000.0,4.2,769,Third ,diesel,manual,RTOPB11,,Expired,toyota,innova 2.5 gx 7 str bs iv,90377.0,2013,1
